datetime;Accelerometer1RMS;Accelerometer2RMS;Current;Pressure;Temperature;Thermocouple;Voltage;Volume Flow RateRMS;anomaly;changepoint
2020-03-09 16:56:31;0.0274947;0.0395926;0.939237;0.054711;69.1741;24.1655;238.008;32.0;0.0;0.0
2020-03-09 16:56:32;0.0273941;0.0401368;1.23554;0.054711;69.0063;24.1664;229.409;32.0;0.0;0.0
2020-03-09 16:56:33;0.0272921;0.0401518;1.33143;0.054711;69.0291;24.1567;241.45;32.0;0.0;0.0
2020-03-09 16:56:34;0.0273255;0.0384638;1.25648;-0.273216;68.9928;24.1582;250.288;32.0431;0.0;0.0
2020-03-09 16:56:35;0.0273029;0.0369692;1.35595;0.054711;68.959;24.1562;240.265;32.9581;0.0;0.0
2020-03-09 16:56:36;0.0273335;0.0375068;1.47583;0.382638;69.0486;24.1629;251.998;31.9582;0.0;0.0
2020-03-09 16:56:37;0.0270783;0.0388961;1.30578;0.054711;68.8752;24.1719;230.76;31.0431;0.0;0.0
2020-03-09 16:56:38;0.0271256;0.0405916;1.4602;0.382638;68.742;24.1702;228.342;32.0;0.0;0.0
2020-03-09 16:56:39;0.0271696;0.0398798;1.33152;0.054711;69.0564;24.1663;230.453;32.0;0.0;0.0
2020-03-09 16:56:40;0.0271269;0.0378553;1.48169;-0.273216;68.9892;24.1744;251.805;32.0;0.0;0.0
2020-03-09 16:56:41;0.0276641;0.037133;1.17636;0.382638;68.6721;24.1597;249.472;32.0;0.0;0.0
2020-03-09 16:56:43;0.0268827;0.0396257;1.21161;0.054711;68.8266;24.1721;243.748;32.0;0.0;0.0
2020-03-09 16:56:44;0.0273404;0.0412576;1.50458;0.054711;68.4925;24.1721;248.634;32.0;0.0;0.0
2020-03-09 16:56:45;0.0270175;0.0392129;1.29658;0.382638;68.7493;24.175;228.764;32.0;0.0;0.0
2020-03-09 16:56:46;0.0279063;0.03774;1.03758;0.054711;68.4702;24.1695;214.763;32.0;0.0;0.0
2020-03-09 16:56:47;0.0273383;0.0369968;1.3312;0.054711;68.6517;24.1695;209.914;32.0;0.0;0.0
2020-03-09 16:56:48;0.0270611;0.0390202;1.0397;0.710565;68.5749;24.169;206.408;32.0431;0.0;0.0
2020-03-09 16:56:49;0.0270491;0.040895;1.50479;-0.273216;68.4125;24.1683;246.277;32.9581;0.0;0.0
2020-03-09 16:56:50;0.0268737;0.0399088;1.09938;0.382638;68.4831;24.1709;245.68;32.0;0.0;0.0
2020-03-09 16:56:51;0.0275251;0.0387833;0.646803;0.382638;68.4066;24.1709;237.202;32.0;0.0;0.0
2020-03-09 16:56:52;0.0277762;0.0373511;0.69673;-0.273216;68.2837;24.1698;250.2;32.0;0.0;0.0
2020-03-09 16:56:53;0.0270637;0.0383788;1.1392;0.054711;68.3276;24.1637;244.407;32.0;0.0;0.0
2020-03-09 16:56:54;0.026938;0.0411147;1.34683;0.054711;68.4311;24.172;232.47;32.0;0.0;0.0
2020-03-09 16:56:55;0.0271032;0.040429;1.14633;-0.273216;68.3502;24.1778;243.726;32.0;0.0;0.0
2020-03-09 16:56:56;0.0273307;0.0394355;0.907736;-0.273216;68.2964;24.1778;223.823;32.0;0.0;0.0
2020-03-09 16:56:57;0.0276851;0.0378551;1.31753;-0.273216;68.3569;24.1641;221.815;32.0;0.0;0.0
2020-03-09 16:56:59;0.0273026;0.0374813;0.982967;-0.601143;68.188;24.1655;239.639;32.0;0.0;0.0
2020-03-09 16:57:00;0.0267152;0.0409165;0.93869;0.054711;68.2175;24.1643;222.056;32.0;0.0;0.0
2020-03-09 16:57:01;0.0274054;0.0400729;1.06306;0.382638;68.0833;24.1653;246.673;32.0;0.0;0.0
2020-03-09 16:57:02;0.0274788;0.0388648;0.93162;0.054711;68.131;24.1686;224.212;32.0;0.0;0.0
2020-03-09 16:57:03;0.0277834;0.038639;0.608146;-0.273216;68.1403;24.1686;237.143;32.0;0.0;0.0
2020-03-09 16:57:04;0.0274591;0.0392135;0.944177;-0.601143;68.0539;24.1644;236.04;32.0;0.0;0.0
2020-03-09 16:57:05;0.02675;0.0401436;0.686275;0.054711;67.9698;24.1665;242.384;32.0;0.0;0.0
2020-03-09 16:57:06;0.0272512;0.0406776;0.8786;-0.273216;67.9175;24.1639;219.725;32.0;0.0;0.0
2020-03-09 16:57:07;0.0273647;0.0392529;0.650802;0.382638;67.9406;24.1661;231.585;32.0;0.0;0.0
2020-03-09 16:57:08;0.0277557;0.0384768;0.884037;0.382638;67.9048;24.1575;227.56;32.0;0.0;0.0
2020-03-09 16:57:09;0.0274837;0.0393081;1.02799;0.382638;67.8853;24.1612;246.234;32.0;0.0;0.0
2020-03-09 16:57:10;0.0269061;0.040335;0.919702;0.382638;67.6664;24.1639;233.259;32.0;0.0;0.0
2020-03-09 16:57:11;0.0272059;0.0406588;0.559662;0.054711;67.7882;24.162;225.67;32.0;0.0;0.0
2020-03-09 16:57:12;0.0276159;0.0398097;0.61015;0.054711;67.7534;24.1644;226.414;32.0;0.0;0.0
2020-03-09 16:57:13;0.0276936;0.0385483;0.667821;0.054711;67.6693;24.1674;253.488;32.0431;0.0;0.0
2020-03-09 16:57:14;0.0278259;0.0394608;1.18774;0.054711;67.6236;24.1579;243.068;32.9581;0.0;0.0
2020-03-09 16:57:16;0.0268312;0.0407816;1.12024;0.382638;67.6543;24.1587;224.705;32.0;0.0;0.0
2020-03-09 16:57:17;0.0277453;0.0400728;0.877148;0.382638;67.5158;24.167;240.412;32.0;0.0;0.0
2020-03-09 16:57:18;0.0275546;0.0396023;1.25879;0.054711;67.537;24.1728;231.881;32.0;0.0;0.0
2020-03-09 16:57:19;0.0279203;0.0393999;0.441273;0.382638;67.5608;24.1659;207.39;32.0;0.0;0.0
2020-03-09 16:57:20;0.0270502;0.0405338;1.14295;0.054711;67.4204;24.1661;226.707;31.9582;0.0;0.0
2020-03-09 16:57:21;0.0274561;0.041373;0.89008;-0.601143;67.4161;24.1725;230.135;31.0876;0.0;0.0
2020-03-09 16:57:22;0.0277102;0.0399139;0.764638;0.710565;67.3869;24.168;232.142;32.9581;0.0;0.0
2020-03-09 16:57:23;0.027766;0.0393126;1.02739;0.054711;67.3789;24.16;226.479;32.0;0.0;0.0
2020-03-09 16:57:24;0.0279659;0.0400183;0.756543;0.054711;67.2655;24.1632;238.791;32.0;0.0;0.0
2020-03-09 16:57:25;0.0270734;0.0401857;0.455864;0.382638;67.2111;24.1598;213.967;31.9579;0.0;0.0
2020-03-09 16:57:26;0.0274862;0.0406878;0.595817;0.054711;67.1566;24.1639;235.568;31.0434;0.0;0.0
2020-03-09 16:57:27;0.0275986;0.0391875;0.774764;-0.273216;67.0987;24.1636;234.1;32.0;0.0;0.0
2020-03-09 16:57:28;0.0275707;0.0397681;0.537209;0.054711;67.1693;24.1596;211.514;32.0;0.0;0.0
2020-03-09 16:57:29;0.0280574;0.0398738;0.68054;-0.273216;66.8789;24.1615;226.215;32.0434;0.0;0.0
2020-03-09 16:57:30;0.0278497;0.0393694;0.754728;-0.273216;67.1076;24.1576;231.353;32.917;0.0;0.0
2020-03-09 16:57:31;0.0274461;0.0402164;0.942498;0.054711;66.9636;24.1599;230.288;31.0881;0.0;0.0
2020-03-09 16:57:32;0.0271574;0.0404947;0.97795;-0.273216;66.9968;24.1513;242.756;32.917;0.0;0.0
2020-03-09 16:57:33;0.0274523;0.0399408;0.870564;-0.273216;66.9146;24.1604;232.097;31.0434;0.0;0.0
2020-03-09 16:57:34;0.0279369;0.0396583;0.672091;0.054711;66.8277;24.1596;224.767;32.0;0.0;0.0
2020-03-09 16:57:36;0.0275793;0.0391092;0.714273;0.054711;66.9296;24.1619;234.352;32.0;0.0;0.0
2020-03-09 16:57:37;0.0269489;0.0392809;0.712118;0.054711;66.7283;24.1632;250.263;32.0;0.0;0.0
2020-03-09 16:57:38;0.0273238;0.0394921;0.582652;-0.273216;66.8252;24.1636;230.46;31.9579;0.0;0.0
2020-03-09 16:57:39;0.0277022;0.03957;1.04468;0.054711;66.6642;24.1632;237.754;31.0434;0.0;0.0
2020-03-09 16:57:40;0.0277556;0.0387908;0.932142;0.054711;66.6411;24.1623;216.044;32.0;0.0;0.0
2020-03-09 16:57:41;0.0277734;0.0391586;0.660026;0.054711;66.672;24.1517;235.131;32.0;0.0;0.0
2020-03-09 16:57:42;0.0268051;0.0391942;0.683926;0.054711;66.5167;24.1629;236.637;32.0;0.0;0.0
2020-03-09 16:57:43;0.0271261;0.0390925;1.03128;0.054711;66.5636;24.1526;231.491;32.0;0.0;0.0
2020-03-09 16:57:44;0.0275629;0.0395585;1.21175;0.054711;66.4398;24.1551;251.247;32.0;0.0;0.0
2020-03-09 16:57:45;0.0274103;0.0391911;0.715515;0.054711;66.5448;24.162;226.542;31.9579;0.0;0.0
2020-03-09 16:57:46;0.0277442;0.0391439;1.36159;0.054711;66.534;24.1522;236.269;31.0881;0.0;0.0
