datetime;Accelerometer1RMS;Accelerometer2RMS;Current;Pressure;Temperature;Thermocouple;Voltage;Volume Flow RateRMS;anomaly;changepoint
2020-02-08 18:47:32;0.250627;0.287576;2.39811;0.382638;85.3416;29.2589;218.438;17.4493;0.0;0.0
2020-02-08 18:47:33;0.262949;0.307381;0.902133;0.382638;85.5524;29.2589;217.972;47.1707;0.0;0.0
2020-02-08 18:47:34;0.264203;0.301349;2.50518;0.382638;85.482;29.2652;218.21;31.7095;0.0;0.0
2020-02-08 18:47:35;0.257512;0.301566;2.42011;0.054711;85.5538;29.2609;212.416;0.55639;0.0;0.0
2020-02-08 18:47:36;0.257795;0.293809;2.98942;0.054711;85.8142;29.2691;244.413;0.830921;0.0;0.0
2020-02-08 18:47:37;0.256086;0.30262;2.49272;0.382638;85.7081;29.285;245.65;22.4418;0.0;0.0
2020-02-08 18:47:38;0.262388;0.298806;2.00159;0.054711;85.5473;29.2771;224.509;44.9609;0.0;0.0
2020-02-08 18:47:39;0.260065;0.3036;1.08417;0.054711;85.5808;29.2938;207.334;29.8116;0.0;0.0
2020-02-08 18:47:40;0.260186;0.297483;2.94511;0.382638;85.5697;29.3049;246.548;6.12029;0.0;0.0
2020-02-08 18:47:43;0.255712;0.298969;2.70432;0.054711;85.6977;29.308;229.261;0.830921;0.0;0.0
2020-02-08 18:47:44;0.253769;0.288593;1.87075;0.054711;85.5635;29.3093;224.116;41.5498;0.0;0.0
2020-02-08 18:47:45;0.263081;0.300701;2.80873;-0.273216;85.803;29.3081;239.716;38.4828;0.0;0.0
2020-02-08 18:47:46;0.262202;0.294432;2.61057;0.382638;85.4999;29.3164;237.814;17.8239;0.0;0.0
2020-02-08 18:47:47;0.259834;0.302517;2.63786;0.054711;85.6133;29.3146;227.613;0.55639;0.0;0.0
2020-02-08 18:47:50;0.251325;0.290804;0.930747;0.054711;85.5392;29.3372;247.05;4.1546;0.0;0.0
2020-02-08 18:47:52;0.257951;0.289192;2.66643;0.054711;85.5211;29.3386;205.563;49.9328;0.0;0.0
2020-02-08 18:47:53;0.259805;0.300294;2.10178;0.054711;85.5822;29.3386;219.945;41.1716;0.0;0.0
2020-02-08 18:47:54;0.263712;0.301634;2.58853;-0.273216;85.862;29.3451;216.019;16.1353;0.0;0.0
2020-02-08 18:47:58;0.258658;0.301189;2.68918;0.382638;85.9267;29.355;233.454;44.8697;0.0;0.0
2020-02-08 18:47:59;0.263313;0.298069;2.78145;0.054711;85.7917;29.3391;233.205;36.061;0.0;0.0
2020-02-08 18:48:00;0.262393;0.308034;2.5605;0.054711;85.7197;29.3391;231.373;13.3792;0.0;0.0
2020-02-08 18:48:01;0.26526;0.302459;2.86485;0.054711;85.6156;29.3512;242.363;0.55639;0.0;0.0
2020-02-08 18:48:04;0.257902;0.296805;2.99999;0.382638;85.8045;29.3638;234.738;11.6329;0.0;0.0
2020-02-08 18:48:05;0.258294;0.299514;2.75747;0.382638;85.7575;29.3644;240.654;49.6393;0.0;0.0
2020-02-08 18:48:06;0.267134;0.306197;2.19596;0.382638;85.0245;29.3574;243.878;35.417;0.0;0.0
2020-02-08 18:48:07;0.260644;0.300924;2.16641;0.054711;85.464;29.3704;227.27;8.94094;0.0;0.0
2020-02-08 18:48:08;0.262957;0.307295;2.45724;0.054711;85.3587;29.3704;220.369;0.55639;0.0;0.0
