datetime;Accelerometer1RMS;Accelerometer2RMS;Current;Pressure;Temperature;Thermocouple;Voltage;Volume Flow RateRMS;anomaly;changepoint
2020-03-09 10:54:34;0.0269897;0.0404067;1.01551;0.382638;72.957;25.6198;231.276;31.001;0.0;0.0
2020-03-09 10:54:35;0.026836;0.0391377;1.02039;0.054711;72.8664;25.6185;226.683;31.999;0.0;0.0
2020-03-09 10:54:36;0.0265974;0.0401465;0.733759;0.054711;72.8498;25.6157;231.091;31.001;0.0;0.0
2020-03-09 10:54:37;0.0271609;0.0400009;1.07328;0.382638;72.7915;25.6115;236.156;31.999;0.0;0.0
2020-03-09 10:54:38;0.0267025;0.0394071;1.10689;0.054711;72.9818;25.6171;207.464;31.001;0.0;0.0
2020-03-09 10:54:39;0.0271112;0.0401895;1.17331;0.054711;72.8028;25.6267;227.045;31.999;0.0;0.0
2020-03-09 10:54:40;0.0265659;0.0391906;1.51995;0.382638;72.8042;25.6244;252.624;31.001;0.0;0.0
2020-03-09 10:54:41;0.0269656;0.0402109;0.681501;0.382638;72.7022;25.612;229.26;31.999;0.0;0.0
2020-03-09 10:54:42;0.0269831;0.039828;1.10201;0.054711;72.8416;25.6197;221.435;31.0;0.0;0.0
2020-03-09 10:54:43;0.0266492;0.0394139;1.14297;0.054711;72.576;25.6161;235.945;31.0;0.0;0.0
2020-03-09 10:54:44;0.0267469;0.040046;0.703787;0.054711;72.846;25.6276;211.405;31.001;0.0;0.0
2020-03-09 10:54:45;0.0267833;0.0392243;0.756055;0.382638;72.5263;25.6248;239.829;31.999;0.0;0.0
2020-03-09 10:54:46;0.0271006;0.0406524;1.29692;0.054711;72.7941;25.6226;253.298;31.001;0.0;0.0
2020-03-09 10:54:47;0.0269676;0.0399399;1.14161;0.054711;72.5881;25.6229;231.881;31.0;0.0;0.0
2020-03-09 10:54:48;0.0266088;0.0406019;1.12097;0.054711;72.4734;25.6185;230.872;31.0;0.0;0.0
2020-03-09 10:54:50;0.0271907;0.0400116;1.14386;0.382638;72.8228;25.617;239.609;31.0;0.0;0.0
2020-03-09 10:54:51;0.0266687;0.0400475;0.733818;0.054711;72.5882;25.6221;235.628;31.0;0.0;0.0
2020-03-09 10:54:52;0.0275189;0.0408984;0.723356;0.382638;72.5915;25.6197;230.237;31.0;0.0;0.0
