datetime;Accelerometer1RMS;Accelerometer2RMS;Current;Pressure;Temperature;Thermocouple;Voltage;Volume Flow RateRMS;anomaly;changepoint
2020-03-09 12:34:37;0.0280305;0.0403998;1.18285;0.054711;69.9219;24.9122;229.918;32.9875;0.0;0.0
2020-03-09 12:34:38;0.026952;0.0388796;1.45268;-0.273216;69.9147;24.9038;219.566;32.0129;0.0;0.0
2020-03-09 12:34:39;0.0279582;0.0406595;1.023;0.054711;69.8861;24.9055;237.717;32.9875;0.0;0.0
2020-03-09 12:34:40;0.0272768;0.0407363;1.22751;-0.273216;69.8397;24.911;227.621;32.0;0.0;0.0
2020-03-09 12:34:41;0.0272097;0.0394889;1.21526;-0.273216;69.9136;24.911;221.634;32.0129;0.0;0.0
2020-03-09 12:34:42;0.0279877;0.0414972;1.14565;0.382638;69.9164;24.9225;237.289;32.9875;0.0;0.0
2020-03-09 12:34:43;0.0275197;0.041009;0.765551;0.382638;69.8105;24.9225;218.47;32.0129;0.0;0.0
2020-03-09 12:34:44;0.0275783;0.0400648;1.09571;0.382638;69.8265;24.9233;230.436;32.9875;0.0;0.0
2020-03-09 12:34:45;0.0282226;0.0417884;1.24921;0.382638;69.83;24.9155;233.562;32.0129;0.0;0.0
2020-03-09 12:34:46;0.0276268;0.041255;1.16117;0.054711;69.9031;24.9228;229.929;32.9875;0.0;0.0
2020-03-09 12:34:47;0.0277893;0.0403338;1.19757;0.054711;69.735;24.926;235.853;32.0;0.0;0.0
2020-03-09 12:34:48;0.0281908;0.0415646;1.48346;0.382638;69.9767;24.9316;210.696;32.0129;0.0;0.0
2020-03-09 12:34:49;0.0273237;0.0406741;1.33809;0.054711;69.9014;24.9282;235.202;32.9875;0.0;0.0
2020-03-09 12:34:50;0.027653;0.0411764;1.27604;0.382638;69.8596;24.9327;229.376;32.0;0.0;0.0
2020-03-09 12:34:51;0.0279162;0.0414486;1.21837;0.054711;69.8742;24.9308;218.56;32.0129;0.0;0.0
2020-03-09 12:34:52;0.0275046;0.0406261;1.27681;0.054711;69.9293;24.9262;234.115;32.9875;0.0;0.0
2020-03-09 12:34:53;0.0280543;0.0401525;1.40011;-0.273216;70.1636;24.9266;234.532;32.0;0.0;0.0
2020-03-09 12:34:54;0.028191;0.0419242;0.813071;0.054711;69.9567;24.927;224.294;32.0129;0.0;0.0
2020-03-09 12:34:55;0.0273212;0.0394413;1.32564;0.382638;69.9357;24.9381;236.83;32.9875;0.0;0.0
2020-03-09 12:34:56;0.0284738;0.0409242;1.16181;0.054711;69.944;24.933;236.689;32.0129;0.0;0.0
2020-03-09 12:34:57;0.0280643;0.0406954;1.29342;0.382638;69.9098;24.9254;230.483;32.9875;0.0;0.0
2020-03-09 12:34:58;0.0277231;0.0409829;0.888407;0.382638;70.0354;24.9296;235.348;32.0129;0.0;0.0
2020-03-09 12:34:59;0.0279123;0.0403508;1.29845;-0.273216;69.8771;24.9355;234.312;32.9875;0.0;0.0
2020-03-09 12:35:00;0.0276185;0.0399173;0.970358;0.054711;69.8378;24.9355;248.961;32.9875;0.0;0.0
2020-03-09 12:35:01;0.0281583;0.0404235;1.36598;0.382638;70.0163;24.9271;244.698;32.0;0.0;0.0
2020-03-09 12:35:03;0.0283373;0.0413794;0.89033;0.054711;69.9387;24.9371;234.914;32.0129;0.0;0.0
2020-03-09 12:35:04;0.0274354;0.040251;1.27275;0.054711;70.1623;24.9378;230.621;33.0;0.0;0.0
2020-03-09 12:35:05;0.0281317;0.0413236;1.37104;0.054711;70.0034;24.9326;245.246;32.9875;0.0;0.0
