datetime;Accelerometer1RMS;Accelerometer2RMS;Current;Pressure;Temperature;Thermocouple;Voltage;Volume Flow RateRMS;anomaly;changepoint
2020-03-09 11:54:36;0.0271829;0.040024;0.91393;0.054711;70.9753;25.2356;235.856;32.9848;0.0;0.0
2020-03-09 11:54:37;0.0269689;0.0412386;0.983754;0.054711;71.0343;25.2365;238.974;31.0079;0.0;0.0
2020-03-09 11:54:38;0.0272287;0.0402111;1.01496;0.382638;71.0613;25.2255;249.489;32.0;0.0;0.0
2020-03-09 11:54:39;0.0270406;0.0405085;0.57308;-0.273216;70.9868;25.2211;228.714;32.0;0.0;0.0
2020-03-09 11:54:40;0.0274495;0.0413151;0.980019;0.054711;71.077;25.235;231.785;32.0;0.0;0.0
2020-03-09 11:54:41;0.0264054;0.0397481;0.905946;0.054711;71.0008;25.2281;232.914;32.0;0.0;0.0
2020-03-09 11:54:42;0.0273443;0.0402483;0.920671;0.054711;70.9573;25.2312;236.312;32.0;0.0;0.0
2020-03-09 11:54:43;0.0266138;0.0406018;0.59129;0.054711;70.8781;25.2334;226.023;32.0;0.0;0.0
2020-03-09 11:54:44;0.0269718;0.0393641;0.724425;0.054711;71.0872;25.2308;244.359;31.9923;0.0;0.0
2020-03-09 11:54:45;0.0272118;0.0416262;0.4623;0.054711;71.0896;25.2386;210.193;31.0079;0.0;0.0
2020-03-09 11:54:46;0.0261261;0.0387235;0.484926;0.054711;71.0746;25.232;213.531;32.0;0.0;0.0
2020-03-09 11:54:47;0.027184;0.0403976;1.09047;0.054711;70.8725;25.2221;232.734;32.0;0.0;0.0
2020-03-09 11:54:48;0.0264262;0.040081;0.778103;0.382638;70.9113;25.221;231.699;32.0;0.0;0.0
2020-03-09 11:54:49;0.027276;0.0396763;0.601469;0.054711;71.1387;25.2255;228.958;32.0;0.0;0.0
2020-03-09 11:54:50;0.0266349;0.0402766;0.81367;0.054711;70.9408;25.2166;233.744;32.0;0.0;0.0
2020-03-09 11:54:51;0.0269413;0.0401764;0.674197;0.054711;71.1017;25.2209;218.753;32.0;0.0;0.0
2020-03-09 11:54:52;0.026761;0.0388664;1.15566;-0.273216;71.04;25.2163;230.917;32.0;0.0;0.0
2020-03-09 11:54:53;0.0271801;0.0383629;0.627601;-0.273216;71.0458;25.2132;235.854;32.0;0.0;0.0
2020-03-09 11:54:54;0.0276535;0.0402834;0.698768;-0.273216;71.0108;25.2153;245.315;32.0;0.0;0.0
2020-03-09 11:54:56;0.0262213;0.0391433;0.72177;0.054711;70.8862;25.2104;223.654;31.9923;0.0;0.0
2020-03-09 11:54:57;0.0270516;0.038888;0.779126;-0.273216;70.9799;25.2154;234.304;31.0079;0.0;0.0
2020-03-09 11:54:58;0.0268581;0.0405861;0.677712;0.054711;71.0008;25.2166;232.768;32.0;0.0;0.0
2020-03-09 11:54:59;0.0265464;0.0384203;0.774034;0.054711;71.0255;25.2129;242.718;32.0079;0.0;0.0
2020-03-09 11:55:00;0.0272346;0.0398438;0.680579;0.054711;70.9109;25.2185;227.437;32.9921;0.0;0.0
2020-03-09 11:55:01;0.0262996;0.0391474;0.650154;1.03849;71.0212;25.2226;235.88;31.9921;0.0;0.0
2020-03-09 11:55:02;0.0270352;0.0390086;0.618179;1.03849;70.9682;25.2226;232.692;31.0082;0.0;0.0
2020-03-09 11:55:03;0.0267746;0.0402246;1.13427;-0.273216;71.1393;25.222;224.065;32.0;0.0;0.0
2020-03-09 11:55:04;0.0267175;0.0387578;1.18171;0.054711;71.136;25.2154;218.82;32.0;0.0;0.0
2020-03-09 11:55:05;0.0274523;0.0403405;0.784754;0.382638;71.1515;25.2086;244.613;32.0;0.0;0.0
2020-03-09 11:55:06;0.0263601;0.0391537;1.05819;-0.601143;71.1981;25.2116;227.638;32.0;0.0;0.0
2020-03-09 11:55:07;0.0268227;0.0397685;0.852547;0.054711;71.2729;25.2158;253.555;32.0;0.0;0.0
2020-03-09 11:55:08;0.0264228;0.0402701;0.754921;0.054711;71.0761;25.2148;231.01;32.0;0.0;0.0
2020-03-09 11:55:09;0.0268454;0.0390345;0.773739;0.054711;71.1746;25.2121;231.87;32.0;0.0;0.0
2020-03-09 11:55:10;0.0268833;0.0411153;1.32085;-0.273216;71.0718;25.2139;231.357;32.0;0.0;0.0
2020-03-09 11:55:11;0.0266512;0.0395201;0.772429;0.054711;71.0868;25.2091;228.309;32.0;0.0;0.0
2020-03-09 11:55:12;0.0266275;0.0403544;1.27036;0.054711;71.108;25.2074;220.784;32.0;0.0;0.0
2020-03-09 11:55:13;0.0267539;0.0404526;1.26153;-0.273216;71.1279;25.2086;235.551;32.0;0.0;0.0
2020-03-09 11:55:14;0.0264922;0.0396714;1.29845;0.054711;71.0569;25.2087;230.605;32.0;0.0;0.0
2020-03-09 11:55:15;0.0271553;0.0404708;1.29803;-0.273216;71.158;25.2025;231.905;32.0;0.0;0.0
2020-03-09 11:55:16;0.0264283;0.039047;1.22556;0.054711;70.9937;25.2156;230.291;31.9921;0.0;0.0
2020-03-09 11:55:17;0.0272134;0.0396161;1.28358;0.054711;70.9901;25.2139;236.111;31.0082;0.0;0.0
