datetime;Accelerometer1RMS;Accelerometer2RMS;Current;Pressure;Temperature;Thermocouple;Voltage;Volume Flow RateRMS;anomaly;changepoint
2020-03-09 10:34:33;0.0270797;0.039615;0.871339;0.054711;75.4955;25.8338;244.091;32.0;0.0;0.0
2020-03-09 10:34:34;0.026995;0.0387587;1.30128;0.054711;75.5445;25.8408;224.17;32.0;0.0;0.0
2020-03-09 10:34:35;0.0268071;0.0395207;1.2845;0.382638;75.6607;25.8227;234.157;32.9986;0.0;0.0
2020-03-09 10:34:36;0.0268166;0.0386303;1.36495;0.054711;75.575;25.8262;229.902;32.9986;0.0;0.0
2020-03-09 10:34:37;0.0263929;0.0387698;0.791839;0.054711;75.4351;25.8382;251.697;32.0015;0.0;0.0
2020-03-09 10:34:38;0.0266461;0.0390294;0.750212;0.382638;75.5475;25.8164;246.404;32.0;0.0;0.0
2020-03-09 10:34:40;0.0263552;0.0391757;1.26386;0.054711;75.562;25.8271;252.844;32.9986;0.0;0.0
2020-03-09 10:34:41;0.0264336;0.0388913;0.670358;0.382638;75.5594;25.8319;232.287;32.0015;0.0;0.0
2020-03-09 10:34:42;0.0261605;0.0383421;1.15674;0.054711;75.6128;25.8254;228.051;32.0;0.0;0.0
2020-03-09 10:34:43;0.0266167;0.039701;1.14015;0.054711;75.5508;25.8136;238.871;32.9986;0.0;0.0
2020-03-09 10:34:44;0.0265192;0.0393903;0.717334;0.054711;75.4214;25.8173;225.102;32.0015;0.0;0.0
2020-03-09 10:34:45;0.0264655;0.038479;0.706354;0.054711;75.5427;25.8181;222.423;32.0;0.0;0.0
2020-03-09 10:34:46;0.026818;0.0392095;0.722432;0.054711;75.5546;25.8236;248.792;32.0;0.0;0.0
2020-03-09 10:34:47;0.0268862;0.0395024;1.02624;-0.273216;75.6409;25.8192;231.104;32.9986;0.0;0.0
2020-03-09 10:34:48;0.0269508;0.03841;0.430271;0.382638;75.5952;25.8138;214.556;32.0015;0.0;0.0
2020-03-09 10:34:49;0.0266082;0.0391562;0.817202;-0.273216;75.5374;25.8139;240.985;32.0;0.0;0.0
2020-03-09 10:34:50;0.027126;0.0397953;0.586478;0.382638;75.5812;25.8121;220.198;32.0;0.0;0.0
2020-03-09 10:34:51;0.0267264;0.0387646;0.964861;0.382638;75.4874;25.8176;229.059;32.0;0.0;0.0
2020-03-09 10:34:52;0.0268023;0.0392944;0.993223;0.382638;75.5356;25.8072;231.609;32.0;0.0;0.0
2020-03-09 10:34:53;0.0266923;0.0395978;0.483839;0.054711;75.7014;25.822;213.681;32.9986;0.0;0.0
2020-03-09 10:34:54;0.0268629;0.040122;0.87688;0.054711;75.6438;25.814;223.567;32.0015;0.0;0.0
2020-03-09 10:34:55;0.0263701;0.0395298;0.613635;0.054711;75.7002;25.8196;222.257;32.9986;0.0;0.0
