datetime;Accelerometer1RMS;Accelerometer2RMS;Current;Pressure;Temperature;Thermocouple;Voltage;Volume Flow RateRMS;anomaly;changepoint
2020-03-09 12:54:39;0.0273695;0.039925;0.837048;0.382638;70.0124;24.8555;234.504;32.0;0.0;0.0
2020-03-09 12:54:40;0.0275392;0.0393259;0.852228;0.054711;69.8652;24.857;238.294;32.0;0.0;0.0
2020-03-09 12:54:41;0.0278886;0.0415189;1.24762;0.054711;70.1469;24.8554;231.887;32.0;0.0;0.0
2020-03-09 12:54:42;0.0275796;0.0402332;0.962918;0.054711;69.9973;24.8465;229.591;32.0;0.0;0.0
2020-03-09 12:54:43;0.0277592;0.039564;0.871423;0.382638;70.1209;24.8512;226.39;32.0;0.0;0.0
2020-03-09 12:54:44;0.0279596;0.0409878;0.612438;0.382638;70.1238;24.8483;229.198;32.0;0.0;0.0
2020-03-09 12:54:45;0.0278657;0.0414451;1.35105;-0.273216;70.049;24.8536;242.069;32.0;0.0;0.0
2020-03-09 12:54:46;0.0280921;0.0415733;1.00143;0.054711;70.1448;24.8498;251.455;32.0;0.0;0.0
2020-03-09 12:54:48;0.0276708;0.041124;1.14314;0.054711;70.2427;24.8558;222.23;32.0;0.0;0.0
2020-03-09 12:54:49;0.0272165;0.0397462;0.727993;0.054711;69.8486;24.8547;236.008;32.0;0.0;0.0
2020-03-09 12:54:50;0.0278878;0.0411896;1.02039;0.382638;70.0268;24.847;250.255;31.9853;0.0;0.0
2020-03-09 12:54:51;0.0275694;0.0414287;0.980647;0.054711;70.1261;24.8556;240.229;31.0151;0.0;0.0
2020-03-09 12:54:52;0.0270019;0.0393175;0.844738;0.054711;69.999;24.8487;233.262;32.0;0.0;0.0
2020-03-09 12:54:53;0.0279079;0.0409154;1.11474;0.054711;70.0558;24.8563;226.282;32.0;0.0;0.0
2020-03-09 12:54:54;0.0276324;0.0407215;0.979418;-0.273216;70.0093;24.8583;231.45;32.0;0.0;0.0
2020-03-09 12:54:55;0.0271688;0.0393481;0.706481;0.054711;69.9816;24.8556;245.669;31.9853;0.0;0.0
2020-03-09 12:54:56;0.0276908;0.0400979;0.925274;0.054711;70.2046;24.8454;237.99;31.0151;0.0;0.0
2020-03-09 12:54:57;0.0275089;0.0407076;1.21399;-0.273216;70.0613;24.8456;250.396;32.0;0.0;0.0
2020-03-09 12:54:58;0.0268035;0.03873;1.03115;0.054711;70.1239;24.8581;231.047;32.0;0.0;0.0
2020-03-09 12:54:59;0.0276529;0.0401939;0.777496;-0.273216;69.9778;24.8484;229.81;31.9853;0.0;0.0
2020-03-09 12:55:00;0.0274884;0.0399345;1.00538;-0.273216;69.9357;24.8469;215.959;31.0151;0.0;0.0
2020-03-09 12:55:01;0.0268727;0.0384179;0.595195;0.054711;69.92;24.8436;221.927;32.0;0.0;0.0
2020-03-09 12:55:02;0.027583;0.040154;0.696393;0.382638;69.9149;24.8503;227.921;32.0;0.0;0.0
2020-03-09 12:55:03;0.0271957;0.0393699;1.34436;0.054711;69.9614;24.8506;252.868;32.0;0.0;0.0
2020-03-09 12:55:04;0.027446;0.0399477;0.975086;0.382638;70.038;24.8562;237.504;32.0151;0.0;0.0
2020-03-09 12:55:06;0.0272855;0.0408425;1.1396;0.054711;70.0248;24.8534;229.514;32.9853;0.0;0.0
2020-03-09 12:55:07;0.0269476;0.0391918;0.531234;0.382638;70.1201;24.8506;215.057;32.0;0.0;0.0
2020-03-09 12:55:08;0.028104;0.0411486;1.37647;0.382638;70.0489;24.8529;233.804;32.0;0.0;0.0
2020-03-09 12:55:09;0.0272513;0.0410109;1.50438;0.054711;69.9799;24.8468;252.029;32.0;0.0;0.0
2020-03-09 12:55:10;0.0271746;0.0398858;1.21125;0.054711;69.95;24.8456;225.959;32.0;0.0;0.0
